nombre_ies,codigo_ies,ies_padre,registro_unico,codigo_snies_programa,nombre_programa,estado_programa,nivel_academico,modalidad,reconocimiento_ministerio,municipio,departamento,metodologia,area_conocimiento,nucleo_basico_conocimiento,creditos,duracion,periodicidad_admision,fecha_registro,fecha_vencimiento,url_detalle,raw_html,timestamp_extraccion,fuente
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,118507,ESPECIALIZACIÓN EN COOPERACIÓN INTERNACIONAL AL DESARROLLO,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Ciencias sociales y humanas,"Sociología, trabajo social y afines",24.0,2,Semestral,2026-03-02,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.491698+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,111611,ESPECIALIZACIÓN EN DERECHO DE LA EMPRESA,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Ciencias sociales y humanas,Derecho y afines,24.0,2,Semestral,2023-07-25,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.491959+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,117581,ESPECIALIZACIÓN EN DERECHO DIGITAL,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Ciencias sociales y humanas,Derecho y afines,24.0,2,Semestral,2025-01-16,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.492207+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,116872,ESPECIALIZACIÓN EN DERECHOS HUMANOS,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Sin información,Sin clasificar,24.0,2,Semestral,2024-05-30,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.492436+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,117952,ESPECIALIZACIÓN EN DIRECCIÓN COMERCIAL Y VENTAS,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Administración,24.0,2,Semestral,2025-04-25,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.492668+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,109155,ESPECIALIZACIÓN EN DIRECCIÓN Y GESTIÓN DE PROYECTOS,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Ingeniería, arquitectura, urbanismo y afines",Ingeniería química y afines,24.0,2,Semestral,2019-12-27,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.492898+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,117866,ESPECIALIZACIÓN EN DIRECCIÓN Y GESTIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Ingeniería, arquitectura, urbanismo y afines",Otras ingenierías,24.0,2,Semestral,2025-03-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.493118+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,116748,ESPECIALIZACIÓN EN EDUCACIÓN INCLUSIVA,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Sin información,Sin clasificar,24.0,2,Semestral,2024-05-07,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.493340+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,117382,ESPECIALIZACIÓN EN EDUCACIÓN MUSICAL,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Sin información,Sin clasificar,24.0,2,Semestral,2024-11-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.493565+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,111258,ESPECIALIZACIÓN EN EDUCACIÓN Y ORIENTACIÓN FAMILIAR,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Ciencias de la educación,Educación,24.0,2,Semestral,2022-08-16,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.493753+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,111086,ESPECIALIZACIÓN EN GERENCIA EDUCATIVA,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Ciencias de la educación,Educación,24.0,2,Semestral,2022-05-11,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.493898+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,111460,ESPECIALIZACIÓN EN GERENCIA FINANCIERA,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Administración,24.0,2,Semestral,2023-02-13,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.494056+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,116975,ESPECIALIZACIÓN EN GESTIÓN AMBIENTAL Y ENERGÉTICA,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Sin información,Sin clasificar,24.0,2,Semestral,2024-06-11,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.494238+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,117556,ESPECIALIZACIÓN EN GESTIÓN DE CENTROS SOCIALES,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Ciencias sociales y humanas,"Bibliotecología, otros de ciencias sociales y humanas",24.0,2,Semestral,2024-12-19,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.494384+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,109294,ESPECIALIZACIÓN EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Administración,24.0,2,Semestral,2020-07-14,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.494536+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,109895,ESPECIALIZACIÓN EN GESTIÓN HUMANA,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Administración,24.0,2,Semestral,2021-03-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.494681+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,116845,ESPECIALIZACIÓN EN GESTIÓN PÚBLICA,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Sin información,Sin clasificar,24.0,2,Semestral,2024-04-25,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.494846+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,111199,ESPECIALIZACIÓN EN INDUSTRIA 4.0,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Sin información,Sin clasificar,24.0,2,Semestral,2022-06-16,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.494998+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,110999,ESPECIALIZACIÓN EN INGENIERÍA DE SOFTWARE,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Ingeniería, arquitectura, urbanismo y afines","Ingeniería de sistemas, telemática y afines",24.0,2,Semestral,2022-04-22,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.495229+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,111420,ESPECIALIZACIÓN EN INTELIGENCIA ARTIFICIAL,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Ingeniería, arquitectura, urbanismo y afines","Ingeniería de sistemas, telemática y afines",24.0,2,Semestral,2022-12-29,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.495539+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,111250,ESPECIALIZACIÓN EN INTELIGENCIA DE NEGOCIO,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Administración,24.0,2,Semestral,2022-08-03,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.495786+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,110261,ESPECIALIZACIÓN EN MARKETING DIGITAL,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Administración,24.0,2,Semestral,2021-06-22,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.495958+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,110679,ESPECIALIZACIÓN EN NEUROPSICOLOGÍA Y EDUCACIÓN,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Ciencias de la educación,Educación,24.0,2,Semestral,2021-10-20,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.496103+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,117826,ESPECIALIZACIÓN EN PEDAGOGÍA Y DOCENCIA,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Ciencias de la educación,Educación,24.0,2,Semestral,2025-02-26,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.496265+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,118411,ESPECIALIZACIÓN EN REVISORÍA FISCAL Y AUDITORÍA DE CUENTAS,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Contaduría pública,24.0,2,Semestral,2025-11-10,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.496396+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,110997,ESPECIALIZACIÓN EN SEGURIDAD INFORMÁTICA,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Ingeniería, arquitectura, urbanismo y afines","Ingeniería de sistemas, telemática y afines",24.0,2,Semestral,2022-04-22,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.496546+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,117535,ESPECIALIZACIÓN EN TIC PARA LA ENSEÑANZA,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Ciencias de la educación,Educación,24.0,2,Semestral,2025-01-17,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.496685+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,111095,ESPECIALIZACIÓN EN VISUAL ANALYTICS Y BIG DATA,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Ingeniería, arquitectura, urbanismo y afines","Ingeniería de sistemas, telemática y afines",24.0,2,Semestral,2022-05-17,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.496847+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,107416,INGENIERÍA INFORMÁTICA,Activo,Pregrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Ingeniería, arquitectura, urbanismo y afines","Ingeniería de sistemas, telemática y afines",160.0,9,Semestral,2026-01-02,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.496993+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,110998,LICENCIATURA EN EDUCACIÓN BÁSICA PRIMARIA,Activo,Pregrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Ciencias de la educación,Educación,159.0,9,Semestral,2022-04-22,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.497144+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,109293,LICENCIATURA EN EDUCACIÓN INFANTIL,Activo,Pregrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Ciencias de la educación,Educación,144.0,8,Semestral,2020-05-11,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.497278+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,108565,MARKETING Y PUBLICIDAD,Activo,Pregrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Bellas artes,Publicidad y afines,139.0,10,Bimestral,2019-12-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.497414+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,109257,NEGOCIOS INTERNACIONALES,Activo,Pregrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Administración,139.0,10,Bimestral,2020-05-29,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.497546+00:00,HECAA - Ministerio de Educación Nacional
FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR,9926,9926,,118412,TRABAJO SOCIAL,Activo,Pregrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Ciencias sociales y humanas,"Sociología, trabajo social y afines",151.0,9,Semestral,2025-12-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.497679+00:00,HECAA - Ministerio de Educación Nacional
INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA -IU. DIGITAL,9927,9927,,108384,ADMINISTRACIÓN DE EMPRESAS,Activo,Pregrado,Virtual,Registro calificado,Medellín,Antioquia,,"Economía, administración, contaduría y afines",Administración,140.0,8,Semestral,2019-10-02,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.497923+00:00,HECAA - Ministerio de Educación Nacional
INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA -IU. DIGITAL,9927,9927,,107947,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS,Activo,Pregrado,Virtual,Registro calificado,Medellín,Antioquia,,"Economía, administración, contaduría y afines",Administración,140.0,8,Semestral,2019-05-06,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.498058+00:00,HECAA - Ministerio de Educación Nacional
INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA -IU. DIGITAL,9927,9927,,109042,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Activo,Pregrado,Virtual,Registro calificado,Medellín,Antioquia,,"Economía, administración, contaduría y afines",Administración,142.0,8,Semestral,2019-12-27,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.498192+00:00,HECAA - Ministerio de Educación Nacional
INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA -IU. DIGITAL,9927,9927,,109345,CIENCIAS AMBIENTALES,Activo,Pregrado,Virtual,Registro calificado,Medellín,Antioquia,,"Ingeniería, arquitectura, urbanismo y afines","Ingeniería ambiental, sanitaria y afines",160.0,9,Semestral,2020-07-16,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.498332+00:00,HECAA - Ministerio de Educación Nacional
INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA -IU. DIGITAL,9927,9927,,109937,ESPECIALIZACIÓN EN ANÁLITICA Y BIG DATA,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Ingeniería, arquitectura, urbanismo y afines","Ingeniería de sistemas, telemática y afines",24.0,2,Trimestral,2021-04-12,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.498464+00:00,HECAA - Ministerio de Educación Nacional
INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA -IU. DIGITAL,9927,9927,,108268,ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Economía, administración, contaduría y afines",Administración,24.0,2,Semestral,2019-09-12,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.498597+00:00,HECAA - Ministerio de Educación Nacional
INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA -IU. DIGITAL,9927,9927,,116295,ESPECIALIZACIÓN EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Sin información,Sin clasificar,24.0,2,Semestral,2023-12-06,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.498753+00:00,HECAA - Ministerio de Educación Nacional
INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA -IU. DIGITAL,9927,9927,,117906,ESPECIALIZACIÓN EN GESTIÓN AMBIENTAL PARA EL DESARROLLO TERRITORIAL SOSTENIBLE,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Matemáticas y ciencias naturales,"Geología, otros programas de ciencias naturales",25.0,2,Semestral,2025-03-27,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.498997+00:00,HECAA - Ministerio de Educación Nacional
INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA -IU. DIGITAL,9927,9927,,111115,ESPECIALIZACIÓN EN INOCUIDAD AGROALIMENTARIA,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Ingeniería, arquitectura, urbanismo y afines","Ingeniería agroindustrial, alimentos y afines",24.0,2,Trimestral,2022-05-19,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.499256+00:00,HECAA - Ministerio de Educación Nacional
INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA -IU. DIGITAL,9927,9927,,107960,ESPECIALIZACIÓN EN PROGRAMACIÓN APLICADA,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Ingeniería, arquitectura, urbanismo y afines","Ingeniería de sistemas, telemática y afines",24.0,2,Semestral,2019-05-13,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.499502+00:00,HECAA - Ministerio de Educación Nacional
INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA -IU. DIGITAL,9927,9927,,116300,ESPECIALIZACIÓN EN TECNOLOGÍAS DIGITALES PARA EL APRENDIZAJE,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Sin información,Sin clasificar,24.0,2,Semestral,2023-12-06,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.499734+00:00,HECAA - Ministerio de Educación Nacional
INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA -IU. DIGITAL,9927,9927,,116232,INGENIERÍA DE SOFTWARE Y DATOS,Activo,Pregrado,Virtual,Registro calificado,Medellín,Antioquia,,Sin información,Sin clasificar,144.0,9,Semestral,2023-11-14,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.499987+00:00,HECAA - Ministerio de Educación Nacional
INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA -IU. DIGITAL,9927,9927,,117540,INGENIERÍA EN DESARROLLO TERRITORIAL,Activo,Pregrado,Virtual,Registro calificado,Medellín,Antioquia,,Sin información,Sin clasificar,143.0,8,Semestral,2024-07-22,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.500203+00:00,HECAA - Ministerio de Educación Nacional
INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA -IU. DIGITAL,9927,9927,,109615,INGENIERÍA MECATRÓNICA,Activo,Pregrado,Virtual,Registro calificado,Medellín,Antioquia,,"Ingeniería, arquitectura, urbanismo y afines",Ingeniería mecánica y afines,158.0,9,Semestral,2020-12-14,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.500341+00:00,HECAA - Ministerio de Educación Nacional
INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA -IU. DIGITAL,9927,9927,,116510,LICENCIATURA EN EDUCACIÓN BÁSICA PRIMARIA,Activo,Pregrado,Virtual,Registro calificado,Medellín,Antioquia,,Sin información,Sin clasificar,144.0,8,Semestral,2024-01-10,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.500459+00:00,HECAA - Ministerio de Educación Nacional
